method,seed,num_circles,budget,length,risk,elapsed,ts
partition_optimal,24,6,1000,901.0656913275241,57.75969514766402,0.8879108428955078,1701894760.847353
partition_radius,24,6,1000,900.0807412804145,82.25184103011881,0.2630460262298584,1701894761.110404
partition_st,24,6,1000,900.0807412804145,82.25184103011881,0.26441121101379395,1701894761.37482
visibility,25,6,0,962.5576264521817,177.55114258663443,9.66357707977295,1701894771.0389938
partition_optimal,25,6,0,935.22637325984,0.0,0.6457791328430176,1701894771.685503
partition_radius,25,6,0,935.22637325984,0.0,0.6451301574707031,1701894772.3306391
partition_st,25,6,0,935.22637325984,0.0,0.7458512783050537,1701894773.076499
visibility,25,6,100,948.1054278350864,87.4817579024128,9.897049188613892,1701894782.973557
partition_optimal,25,6,100,929.1682181512367,87.46738177952457,0.6072278022766113,1701894783.581342
partition_radius,25,6,100,932.2556572229482,43.13502546390083,0.6174731254577637,1701894784.1988192
partition_st,25,6,100,932.876344672931,28.20823649641303,0.6654829978942871,1701894784.864307
visibility,25,6,200,911.4541968739775,176.38621761440587,10.48304009437561,1701894795.347357
partition_optimal,25,6,200,911.1634577142589,165.75787786798352,0.7825798988342285,1701894796.1310458
partition_radius,25,6,200,931.1801505676581,96.53515652003244,0.7290151119232178,1701894796.860066
partition_st,25,6,200,932.1330164617281,69.16306311365392,0.7784519195556641,1701894797.6385221
visibility,25,6,300,902.4851685733817,272.45072517462677,11.01559329032898,1701894808.654125
partition_optimal,25,6,300,902.1609857009475,272.2978070160774,0.6610121726989746,1701894809.3157492
partition_radius,25,6,300,928.5352732572879,149.4623792455557,1.0294809341430664,1701894810.3452349
partition_st,25,6,300,931.8800813212201,83.56205264194675,0.8629717826843262,1701894811.208212
visibility,25,6,400,900.6491678735338,327.2535872173999,11.495784997940063,1701894822.704009
partition_optimal,25,6,400,900.8804731540632,324.3460211265799,1.5850162506103516,1701894824.2896352
partition_radius,25,6,400,924.0970364417717,134.47121610295122,1.4441497325897217,1701894825.73379
partition_st,25,6,400,931.7525120518574,89.90386595192737,0.5957517623901367,1701894826.329547
visibility,25,6,500,900.6491678735338,327.2535872173999,12.10611891746521,1701894838.435679
partition_optimal,25,6,500,900.8804731540632,324.3460211265799,1.6075029373168945,1701894840.043818
partition_radius,25,6,500,917.4329468106583,168.11835567870003,1.8578460216522217,1701894841.901673
partition_st,25,6,500,931.6217644966297,96.3145230934692,0.6691651344299316,1701894842.570844
visibility,25,6,600,900.6491678735338,327.2535872173999,12.589798212051392,1701894855.160654
partition_optimal,25,6,600,900.8804731540632,324.3460211265799,1.5981550216674805,1701894856.759459
partition_radius,25,6,600,908.0257078198828,299.62682036616576,1.9362776279449463,1701894858.6957471
partition_st,25,6,600,931.5017698928572,102.72837331808495,0.7459089756011963,1701894859.441664
visibility,25,6,700,900.6491678735338,327.2535872173999,12.94838285446167,1701894872.390059
partition_optimal,25,6,700,900.8804731540632,324.34602112657984,1.6262531280517578,1701894874.016934
partition_radius,25,6,700,900.2974701080892,327.5058937178969,0.2601051330566406,1701894874.277044
partition_st,25,6,700,931.260784061929,109.10105164426287,0.8512299060821533,1701894875.128278
visibility,25,6,800,900.6491678735338,327.2535872173999,13.400104761123657,1701894888.528395
partition_optimal,25,6,800,900.8804731540632,324.3460211265799,1.5949199199676514,1701894890.123967
partition_radius,25,6,800,900.2974701080892,327.5058937178969,0.2606379985809326,1701894890.38461
partition_st,25,6,800,930.9274103370333,115.49025299375643,0.9755346775054932,1701894891.360149
visibility,25,6,900,900.6491678735338,327.2535872173999,14.00671124458313,1701894905.367012
partition_optimal,25,6,900,900.8804731540632,324.3460211265799,1.5969176292419434,1701894906.964564
partition_radius,25,6,900,900.2974701080892,327.5058937178969,0.260239839553833,1701894907.224813
partition_st,25,6,900,930.4930832394655,57.43427582519829,1.1300969123840332,1701894908.354918
visibility,25,6,1000,900.6491678735338,327.2535872173999,14.136440992355347,1701894922.491374
partition_optimal,25,6,1000,900.8804731540632,324.3460211265799,1.5859570503234863,1701894924.077926
partition_radius,25,6,1000,900.2974701080892,327.5058937178969,0.2603781223297119,1701894924.338309
partition_st,25,6,1000,929.7287399910165,63.80381450271481,1.262239933013916,1701894925.600553
visibility,26,6,0,1079.7718403687913,0.00010797718403687913,9.631556034088135,1701894935.23267
partition_optimal,26,6,0,909.2884950668835,0.0,0.6269669532775879,1701894935.860188
partition_radius,26,6,0,909.2884950668835,0.0,0.6290910243988037,1701894936.489286
partition_st,26,6,0,909.2884950668835,0.0,0.6234431266784668,1701894937.112735
visibility,26,6,100,905.4839553006005,79.81610542386298,10.130111932754517,1701894947.2428548
partition_optimal,26,6,100,905.3573605306703,79.64921427250839,0.831716775894165,1701894948.075073
partition_radius,26,6,100,907.1152407858458,35.965374675846036,0.6418187618255615,1701894948.716896
partition_st,26,6,100,907.5470549371905,18.206848271179837,0.6287891864776611,1701894949.34569
visibility,26,6,200,900.022746616301,171.28977639181608,10.444807052612305,1701894959.790508
partition_optimal,26,6,200,900.5346076707422,160.0728012230187,1.0564641952514648,1701894960.84742
partition_radius,26,6,200,906.4161155278421,72.34732005197745,0.8434450626373291,1701894961.69087
partition_st,26,6,200,907.3507704002566,36.619955334320395,0.7644622325897217,1701894962.455335
visibility,26,6,300,900.022746616301,171.28977639181608,11.017122983932495,1701894973.47247
partition_optimal,26,6,300,900.5346076707422,160.0728012230187,1.0569567680358887,1701894974.529908
partition_radius,26,6,300,905.2901138611137,108.63434953661942,1.2305700778961182,1701894975.760481
partition_st,26,6,300,907.0444659473455,62.82552469833894,1.018136978149414,1701894976.778622
visibility,26,6,400,900.022746616301,171.28977639181608,11.45645785331726,1701894988.235095
partition_optimal,26,6,400,900.5346076707422,160.0728012230187,1.0547173023223877,1701894989.290278
partition_radius,26,6,400,903.7208123049245,144.8595068747286,1.6945362091064453,1701894990.984818
partition_st,26,6,400,906.6568298813196,83.89965518494682,1.3452560901641846,1701894992.330079
visibility,26,6,500,900.022746616301,171.28977639181608,11.888964891433716,1701895004.2190568
partition_optimal,26,6,500,900.5346076707422,160.0728012230187,1.0862607955932617,1701895005.305799
partition_radius,26,6,500,902.6041482143644,168.80085262540797,2.088313102722168,1701895007.394117
partition_st,26,6,500,905.949330455826,105.02567318724732,1.5521268844604492,1701895008.946249
visibility,26,6,600,900.022746616301,171.28977639181608,12.470825910568237,1701895021.4170911
partition_optimal,26,6,600,900.5346076707422,160.0728012230187,1.0635850429534912,1701895022.4811819
partition_radius,26,6,600,901.1780853141095,145.25011736644487,2.00325608253479,1701895024.484443
partition_st,26,6,600,905.9033194257047,109.74002239888706,0.9021749496459961,1701895025.386624
visibility,26,6,700,900.022746616301,171.28977639181608,12.973621129989624,1701895038.360259
partition_optimal,26,6,700,900.5346076707422,160.0728012230187,1.0607333183288574,1701895039.421511
partition_radius,26,6,700,900.191394841461,182.0915409164648,0.26651597023010254,1701895039.688034
partition_st,26,6,700,905.8750580962906,112.4549617441919,0.8511707782745361,1701895040.53921
visibility,26,6,800,900.022746616301,171.28977639181608,13.199807167053223,1701895053.739031
partition_optimal,26,6,800,900.5346076707422,160.0728012230187,1.0562009811401367,1701895054.795698
partition_radius,26,6,800,900.191394841461,182.0915409164648,0.267578125,1701895055.0632808
partition_st,26,6,800,905.839882772123,115.13815257244416,0.8545839786529541,1701895055.91787
visibility,26,6,900,900.022746616301,171.28977639181608,13.701234102249146,1701895069.619115
partition_optimal,26,6,900,900.5346076707422,160.0728012230187,1.059000015258789,1701895070.678607
partition_radius,26,6,900,900.191394841461,182.0915409164648,0.26768994331359863,1701895070.946301
partition_st,26,6,900,905.7979440408526,117.87496570910476,0.7484371662139893,1701895071.6947432
visibility,26,6,1000,900.022746616301,171.28977639181608,14.275043725967407,1701895085.9697978
partition_optimal,26,6,1000,900.5346076707422,160.0728012230187,1.0518138408660889,1701895087.022104
partition_radius,26,6,1000,900.191394841461,182.0915409164648,0.2666497230529785,1701895087.288758
partition_st,26,6,1000,905.7491270791902,120.57150131168812,0.4144139289855957,1701895087.703178
visibility,27,6,0,927.2593779053667,97.01143180425687,9.7051100730896,1701895097.408915
partition_optimal,27,6,0,913.334409529548,0.0,0.6020340919494629,1701895098.011476
partition_radius,27,6,0,913.334409529548,0.0,0.6027660369873047,1701895098.6142468
partition_st,27,6,0,913.334409529548,0.0,0.602107048034668,1701895099.216359
visibility,27,6,100,909.278835868637,66.90260287484001,10.222978115081787,1701895109.439345
partition_optimal,27,6,100,909.8364837400869,61.750975719737355,0.6234509944915771,1701895110.063448
partition_radius,27,6,100,910.7464188193568,37.9138160152423,0.6349320411682129,1701895110.698385
partition_st,27,6,100,911.0126583644366,10.255659144021138,0.6515929698944092,1701895111.349982
visibility,27,6,200,902.0569987322353,177.08699225780407,10.619894981384277,1701895121.969887
partition_optimal,27,6,200,902.047389792516,171.91818160137052,0.8294131755828857,1701895122.799955
partition_radius,27,6,200,909.0279183731615,102.56543687662162,0.8452439308166504,1701895123.645204
partition_st,27,6,200,910.503547567501,50.61890389066225,0.8467788696289062,1701895124.491987
visibility,27,6,300,900.0385115451124,270.68278598856193,11.028103113174438,1701895135.520101
partition_optimal,27,6,300,900.311114777225,267.56174871600115,1.4093022346496582,1701895136.9300108
partition_radius,27,6,300,906.5904044232252,153.92021255674234,1.1650302410125732,1701895138.095047
partition_st,27,6,300,909.1857661085164,91.52826169311739,1.1121149063110352,1701895139.207166
visibility,27,6,400,900.0385115451124,270.68278598856193,11.544147968292236,1701895150.751324
partition_optimal,27,6,400,900.311114777225,267.56174871600115,1.4115209579467773,1701895152.163424
partition_radius,27,6,400,903.4026107345353,198.61256330864995,1.5633537769317627,1701895153.726784
partition_st,27,6,400,907.9192670768288,122.19389776203577,1.1384849548339844,1701895154.865278
visibility,27,6,500,900.0385115451124,270.68278598856193,12.047469139099121,1701895166.912758
partition_optimal,27,6,500,900.311114777225,267.56174871600115,1.4085328578948975,1701895168.321881
partition_radius,27,6,500,900.5097010227322,255.80216293552485,1.8744401931762695,1701895170.1963258
partition_st,27,6,500,906.1103740887202,152.80930331034747,0.7692029476165771,1701895170.965534
visibility,27,6,600,900.0385115451124,270.68278598856193,12.499894857406616,1701895183.46544
partition_optimal,27,6,600,900.311114777225,267.56174871600115,1.4105989933013916,1701895184.8766348
partition_radius,27,6,600,900.1583273546865,270.44731863397874,1.7840602397918701,1701895186.6606982
partition_st,27,6,600,903.8557696153057,183.43493791028743,0.8771340847015381,1701895187.537836
visibility,27,6,700,900.0385115451124,270.68278598856193,12.913361072540283,1701895200.4512079
partition_optimal,27,6,700,900.311114777225,267.56174871600115,1.4127376079559326,1701895201.864575
partition_radius,27,6,700,900.1583273546865,270.44731863397874,0.26538801193237305,1701895202.1299682
partition_st,27,6,700,902.0006554370176,213.16056859189408,1.0297269821166992,1701895203.1597
visibility,27,6,800,900.0385115451124,270.68278598856193,13.459189891815186,1701895216.618902
partition_optimal,27,6,800,900.311114777225,267.56174871600115,1.4070839881896973,1701895218.026676
partition_radius,27,6,800,900.1583273546865,270.44731863397874,0.26483798027038574,1701895218.291518
partition_st,27,6,800,900.8357349061321,242.34346696147924,1.1643891334533691,1701895219.455911
visibility,27,6,900,900.0385115451124,270.68278598856193,13.791393995285034,1701895233.247316
partition_optimal,27,6,900,900.311114777225,267.56174871600115,1.4096360206604004,1701895234.657543
partition_radius,27,6,900,900.1583273546865,270.44731863397874,0.26380419731140137,1701895234.921352
partition_st,27,6,900,900.50020000288,248.19341419320864,1.26503586769104,1701895236.186392
visibility,27,6,1000,900.0385115451124,270.68278598856193,14.215321779251099,1701895250.40173
partition_optimal,27,6,1000,900.311114777225,267.56174871600115,1.409031867980957,1701895251.811372
partition_radius,27,6,1000,900.1583273546865,270.44731863397874,0.2664468288421631,1701895252.077823
partition_st,27,6,1000,900.4195736770074,264.6563178583672,1.234900951385498,1701895253.3127291
visibility,28,6,0,1054.1377470389164,218.4600435656284,9.661128044128418,1701895262.974438
partition_optimal,28,6,0,919.6951517355286,0.0,0.6113619804382324,1701895263.586509
partition_radius,28,6,0,919.6951517355286,0.0,0.6082077026367188,1701895264.194722
partition_st,28,6,0,919.6951517355286,0.0,0.6098408699035645,1701895264.804568
visibility,28,6,100,933.6795286433642,80.84889338258988,10.190314054489136,1701895274.994891
partition_optimal,28,6,100,913.0431516069857,80.60918684934103,0.6216118335723877,1701895275.617253
partition_radius,28,6,100,915.1862140903361,52.139540161734246,0.6364550590515137,1701895276.253713
partition_st,28,6,100,915.1571571519567,52.239317081752375,0.6545488834381104,1701895276.908267
visibility,28,6,200,900.3641507874722,182.34072049620616,10.48867392539978,1701895287.3969522
partition_optimal,28,6,200,901.1407682194229,174.84195726993602,0.7880821228027344,1701895288.185544
partition_radius,28,6,200,913.9388510822357,127.05260533848337,0.8145389556884766,1701895289.000087
partition_st,28,6,200,914.4047255999083,99.12665415377109,0.8747282028198242,1701895289.874822
visibility,28,6,300,900.3310568952376,201.81297464374552,10.885311841964722,1701895300.760145
partition_optimal,28,6,300,900.6926633034068,188.5369243617551,0.837559700012207,1701895301.598409
partition_radius,28,6,300,911.5541817429769,181.86098142795979,1.0894532203674316,1701895302.6878662
partition_st,28,6,300,913.4393428663152,143.81217744057767,1.2033379077911377,1701895303.891209
visibility,28,6,400,900.3310568952376,201.81297464374552,11.414791822433472,1701895315.306012
partition_optimal,28,6,400,900.6926633034068,188.5369243617551,0.8383421897888184,1701895316.144989
partition_radius,28,6,400,908.6424165395182,197.09454957033114,1.3954811096191406,1701895317.540475
partition_st,28,6,400,911.7488391280493,163.5576177891179,1.5642421245574951,1701895319.104722
visibility,28,6,500,900.3310568952376,201.81297464374552,11.927819967269897,1701895331.032554
partition_optimal,28,6,500,900.6926633034068,188.5369243617551,0.8437221050262451,1701895331.876959
partition_radius,28,6,500,904.7058835970965,237.95872655845608,1.7563190460205078,1701895333.6332831
partition_st,28,6,500,910.4238838423173,202.08881619717502,1.730381965637207,1701895335.363671
visibility,28,6,600,900.3310568952376,201.81297464374552,12.734750986099243,1701895348.098434
partition_optimal,28,6,600,900.6926633034068,188.5369243617551,0.8475260734558105,1701895348.946612
partition_radius,28,6,600,901.6931306424049,244.74686601248027,1.845599889755249,1701895350.792217
partition_st,28,6,600,909.9431621511216,211.89317717444644,0.8731441497802734,1701895351.6653671
partition_radius,28,6,700,900.1107634688962,205.0953572422291,0.9648969173431396,1701895360.39477
partition_st,28,6,700,909.7105558872659,217.3416629055837,0.5301706790924072,1701895360.924948
visibility,0,6,0,972.0235387624157,200.61856456945395,9.572704076766968,1701895575.698373
partition_optimal,0,6,0,944.6860822496322,0.0,0.7725601196289062,1701895576.471483
partition_radius,0,6,0,944.6860822496322,0.0,0.7454311847686768,1701895577.2169201
partition_st,0,6,0,944.6860822496322,0.0,0.7439351081848145,1701895577.96086
partition_radius,0,6,50,940.6051042451194,0.0,0.7257039546966553,1701895588.4168692
partition_st,0,6,50,940.9479488540985,21.68912203377751,0.7474019527435303,1701895589.164276
visibility,0,6,100,1012.7352441874183,80.69359334978678,9.89962387084961,1701895599.063908
partition_optimal,0,6,100,938.9852283624994,80.64222334481401,0.661121129989624,1701895599.7256901
partition_radius,0,6,100,939.8681793483505,48.02923451061869,0.7413010597229004,1701895600.466996
partition_st,0,6,100,939.0608265551967,58.67912094766073,0.8060207366943359,1701895601.273022
visibility,1,6,0,970.265415590509,159.4573363248072,10.684843063354492,1701895611.958383
partition_optimal,1,6,0,918.5382792449161,0.0,0.6420629024505615,1701895612.6011121
partition_radius,1,6,0,918.5382792449161,0.0,0.6251740455627441,1701895613.226293
partition_st,1,6,0,918.5382792449161,0.0,0.6426031589508057,1701895613.8689039
visibility,1,6,50,995.4326916675086,33.09255275027784,9.925596952438354,1701895623.794511
partition_optimal,1,6,50,916.8953251796515,33.01741614530985,0.6526098251342773,1701895624.448101
partition_radius,1,6,50,915.4416594629889,8.219512152817662,0.595242977142334,1701895625.0433521
partition_st,1,6,50,915.8161624638459,0.0,0.6102609634399414,1701895625.6536179
visibility,1,6,100,917.4573024719435,73.22841384244254,10.419988870620728,1701895636.073619
partition_optimal,1,6,100,915.0726756895714,39.27824238058626,0.7006740570068359,1701895636.7749481
partition_radius,1,6,100,914.8594554491448,37.112413878362986,0.6137170791625977,1701895637.38867
partition_st,1,6,100,915.4834648227284,2.5637947044254554,0.6445138454437256,1701895638.0331898
visibility,2,6,0,905.6981069077013,103.34964682888923,10.28514575958252,1701895648.3189352
partition_optimal,2,6,0,909.6798684235656,0.0,0.6147241592407227,1701895648.934193
partition_radius,2,6,0,909.6798684235656,0.0,0.6120390892028809,1701895649.546238
partition_st,2,6,0,909.6798684235656,0.0,0.6157271862030029,1701895650.161969
visibility,2,6,50,1004.1058538391163,30.77027619955837,10.528431177139282,1701895660.69041
partition_optimal,2,6,50,908.0633869983967,30.74125523881244,0.6286320686340332,1701895661.3201122
partition_radius,2,6,50,906.6167789271245,0.0,0.6047322750091553,1701895661.924852
partition_st,2,6,50,906.7749620497909,0.0,0.5978488922119141,1701895662.522708
visibility,2,6,100,920.1462351991944,83.80269646670823,10.223332166671753,1701895672.746049
partition_optimal,2,6,100,905.2503116383035,83.67836957012678,0.8675100803375244,1701895673.614549
partition_radius,2,6,100,905.8859882389105,43.4992732255363,0.6735801696777344,1701895674.288137
partition_st,2,6,100,906.0899595066192,33.79302044307863,0.68406081199646,1701895674.972211
visibility,3,6,0,957.1375007464169,196.22692421715072,10.258974075317383,1701895685.2327092
partition_optimal,3,6,0,922.296630474698,0.0,0.9039909839630127,1701895686.137449
partition_radius,3,6,0,922.296630474698,0.0,0.9928019046783447,1701895687.130264
partition_st,3,6,0,922.296630474698,0.0,0.9143521785736084,1701895688.0446239
visibility,3,6,50,1027.9318417516765,34.253694709210734,10.005393981933594,1701895698.050025
partition_optimal,3,6,50,920.3247262562705,34.178266331605215,0.9070360660552979,1701895698.9576771
partition_radius,3,6,50,920.2433818375371,0.0,0.8539688587188721,1701895699.8116531
partition_st,3,6,50,920.5588933738609,0.0,0.8621182441711426,1701895700.6737769
visibility,3,6,100,917.4492102312624,79.41032868002807,9.993213176727295,1701895710.666998
partition_optimal,3,6,100,917.5897463964524,79.27548179674599,0.8857009410858154,1701895711.553251
partition_radius,3,6,100,919.9191139413066,22.663842729690558,0.8519759178161621,1701895712.405233
partition_st,3,6,100,920.2224032100045,13.060613125828176,0.8737308979034424,1701895713.278969
visibility,4,6,0,929.49054800405,156.44674346913274,9.81493616104126,1701895723.0944571
partition_optimal,4,6,0,924.6177907908979,0.0,0.7273139953613281,1701895723.8228421
partition_radius,4,6,0,924.6177907908979,0.0,0.7268123626708984,1701895724.54966
partition_st,4,6,0,924.6177907908979,0.0,0.7391972541809082,1701895725.288865
partition_radius,4,6,50,921.381186755381,16.4327705796649,0.7010900974273682,1701895736.241079
partition_st,4,6,50,923.0730827843242,7.439136544534464,0.7253861427307129,1701895736.966475
visibility,4,6,100,920.3344612665036,65.91682337027548,10.07660174369812,1701895747.043086
partition_optimal,4,6,100,920.328751225259,65.53434408341153,0.7039721012115479,1701895747.748123
partition_radius,4,6,100,921.1558106746355,44.297589335107105,0.7160670757293701,1701895748.464193
partition_st,4,6,100,922.720843324405,15.270789925962974,0.8126869201660156,1701895749.276885
visibility,5,6,0,912.4984842952371,114.56115328124801,9.746356964111328,1701895759.0237691
partition_optimal,5,6,0,911.0331300892767,0.0,0.8934149742126465,1701895759.917592
partition_radius,5,6,0,911.0331300892767,0.0,0.8896849155426025,1701895760.807282
partition_st,5,6,0,911.0331300892767,0.0,0.8964149951934814,1701895761.703704
visibility,5,6,50,909.0829073566528,35.99539088784405,9.724556922912598,1701895771.4282691
partition_optimal,5,6,50,909.0597325308848,35.99403345348884,1.1145737171173096,1701895772.54383
partition_radius,5,6,50,910.0090679697346,0.0,0.8613131046295166,1701895773.40515
partition_st,5,6,50,910.1976745457694,0.0,0.8559989929199219,1701895774.261154
visibility,5,6,100,904.2710472388014,87.68133129423657,9.563549041748047,1701895783.824713
partition_optimal,5,6,100,904.2387854807769,87.65339594508376,0.9307708740234375,1701895784.755829
partition_radius,5,6,100,909.8540726692902,11.114041125282853,0.8552360534667969,1701895785.61107
partition_st,5,6,100,910.0860449690169,0.0,1.0721068382263184,1701895786.6831849
visibility,6,6,0,983.4917881356271,210.24618765226128,10.289974689483643,1701895796.973846
partition_optimal,6,6,0,905.3232916981304,0.0,0.6736950874328613,1701895797.648132
partition_radius,6,6,0,905.3232916981304,0.0,0.44088196754455566,1701895798.08902
partition_st,6,6,0,905.3232916981304,0.0,0.43833017349243164,1701895798.527356
visibility,6,6,50,1014.6875982045467,36.57597080282206,10.576039791107178,1701895809.103405
partition_optimal,6,6,50,903.6965745708173,36.51984011147298,0.4125509262084961,1701895809.516976
partition_radius,6,6,50,903.2769587922122,0.0,0.4345710277557373,1701895809.951552
partition_st,6,6,50,903.4019355421547,0.0,0.43994784355163574,1701895810.3915038
visibility,6,6,100,901.822899517797,81.31065586730006,10.992104053497314,1701895821.383618
partition_optimal,6,6,100,901.9863088982808,81.21764634397371,0.4117276668548584,1701895821.7959292
partition_radius,6,6,100,902.8202979375062,34.98886705021255,0.44175171852111816,1701895822.237685
partition_st,6,6,100,903.1002981047799,11.633687508551844,0.4710969924926758,1701895822.708787
visibility,7,6,0,956.6854042492109,223.51487166553676,9.978502988815308,1701895832.687841
partition_optimal,7,6,0,930.7995472830498,0.0,0.7024719715118408,1701895833.391158
partition_radius,7,6,0,930.7995472830498,0.0,0.6988539695739746,1701895834.090017
partition_st,7,6,0,930.7995472830498,0.0,0.7009501457214355,1701895834.790972
visibility,7,6,50,1272.7140796276685,39.79920423737717,9.99127197265625,1701895844.782252
partition_optimal,7,6,50,928.7267408465107,39.75894296831777,0.6534121036529541,1701895845.436548
partition_radius,7,6,50,927.7356807425674,0.0,0.6654090881347656,1701895846.101962
partition_st,7,6,50,928.6797000712172,0.0,0.7015879154205322,1701895846.8035562
visibility,7,6,100,920.4940227424026,81.17026293487322,10.212299108505249,1701895857.015865
partition_optimal,7,6,100,925.7356091216407,69.34831317969282,0.660606861114502,1701895857.677556
partition_radius,7,6,100,927.0816677261405,35.980341245365935,0.6667981147766113,1701895858.344359
partition_st,7,6,100,928.2632686774716,9.126599533592653,0.761193037033081,1701895859.105556
visibility,8,6,0,941.5569803234823,140.93031451449116,10.026870965957642,1701895869.132958
partition_optimal,8,6,0,915.417880140952,0.0,0.7451529502868652,1701895869.8793118
partition_radius,8,6,0,915.417880140952,0.0,0.743798017501831,1701895870.623116
partition_st,8,6,0,915.417880140952,0.0,0.744312047958374,1701895871.367433
visibility,8,6,50,1029.8453811193922,39.799179950507444,10.229146957397461,1701895881.59659
partition_optimal,8,6,50,913.2127002317169,39.7962455467249,0.8430819511413574,1701895882.440783
partition_radius,8,6,50,913.3308481489705,6.012897373291593,0.721776008605957,1701895883.162567
partition_st,8,6,50,913.9249507769838,6.012897373291593,0.755638837814331,1701895883.918211
visibility,8,6,100,911.1087563679279,80.36361190754444,10.15352487564087,1701895894.071745
partition_optimal,8,6,100,910.9680427267806,80.34253903227187,0.8478641510009766,1701895894.920612
partition_radius,8,6,100,912.8612119140337,31.822735172810926,0.7437920570373535,1701895895.664408
partition_st,8,6,100,913.6096164641673,6.015649304817637,0.8300716876983643,1701895896.494485
partition_radius,9,6,0,945.5186998608956,0.0,0.7229399681091309,1701895898.5141
partition_st,9,6,0,945.5186998608956,0.0,0.7198491096496582,1701895899.2339551
partition_radius,9,6,50,940.4022794423176,0.0,0.6866602897644043,1701895901.956861
partition_st,9,6,50,940.8750572122744,10.775024983371491,0.7247951030731201,1701895902.6816618
visibility,0,6,0,972.0235387624157,200.61856456945395,9.760620832443237,1701896321.610903
partition_optimal,0,6,0,944.6860822496322,0.0,0.7506277561187744,1701896322.362324
layers_solver,0,6,0,952.1233508767341,432.79468520553127,1849.3368060588837,1701898171.699139
partition_radius,0,6,0,944.6860822496322,0.0,0.7674860954284668,1701898172.466632
partition_st,0,6,0,944.6860822496322,0.0,0.7626228332519531,1701898173.2292612
visibility,0,6,100,1012.7352441874183,80.69359334978678,9.691986322402954,1701898182.921257
partition_optimal,0,6,100,938.9852283624994,80.64222334481401,0.6859691143035889,1701898183.60789

